id,job title,description,company name,company linkedin url,job url,upload date,hiring manager name,hiring manager linkedin url,fit,tailored cv,message
4336433695,Power Bi Developer (Contract)  Location: UK – Remote Rate: £350/day | Outside IR35,"Job Title: Power BI Developer

Location: United Kingdom (Remote)

Rate: £350/day

Duration: 6+ Months Contract

Note: No sponsorship will be provided



Job Description:

Seeking a skilled Power BI Developer to design, build, and optimize interactive dashboards and reports, transforming data into clear, actionable insights.

Key Responsibilities:

- Develop and maintain Power BI dashboards, reports, and data models.
- Perform data transformation using Power Query and DAX.
- Optimize report performance and ensure data accuracy.
- Collaborate with stakeholders to gather requirements and deliver BI solutions.
- Implement RLS and BI best practices.

Key Skills:

- Strong Power BI, DAX, and Power Query expertise.
- Solid data modeling and ETL concepts.
- SQL proficiency.
- Good understanding of data visualization principles.

",9NEXUS,https://uk.linkedin.com/company/9nexus?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/power-bi-developer-contract-location-uk-%E2%80%93-remote-rate-%C2%A3350-day-outside-ir35-at-9nexus-4336433695?trk=public_jobs_topcard-title,2025-11-17 11:43:22,Sebanti Ghosh,https://in.linkedin.com/in/sebanti-ghosh-5a1302158,,,"Hi Sebanti,

I saw your opening for a Power BI Developer. While my expertise lies more in leading the development of novel, AI-driven Business Intelligence platforms and scaling complex data architectures for millions of users, I wanted to reach out.

As a freelance AI & Data Engineer, I specialize in designing and deploying end-to-end AI products that deliver significant business impact. If you have broader data strategy or AI engineering needs beyond specific Power BI development, I'd be happy to discuss how my skills could provide immediate value.

Would you be open to a brief call next week?"
4341192435,Python Developer,"Python Engineer – Financial Services



A financial markets firm are looking for experienced Python developers to help contribute to foundational data and systems work as part of their future deployment of AI models within the firm. You will work across a portfolio of middle and back-office systems projects, building enterprise-grade production systems and data pipelines, principally in Python.



- 5-10 years of experience in commercial software engineering
- 4+ years in Python developing enterprise production-grade applications/systems
- Strong understanding of data structures and modern data architecture
- Basic understanding of financial products and trade flows in a markets context
- Computer science degree or similar



This is a £450-550/day role, based London initial for six months. Largely remote.",Alexander Ash Consulting,https://uk.linkedin.com/company/alexander-ash-consulting?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/python-developer-at-alexander-ash-consulting-4341192435?trk=public_jobs_topcard-title,2025-11-17 12:42:29,Toby Rees,https://uk.linkedin.com/in/tobyrees,,,"Hi Toby,
I noticed your search for a Python Developer and wanted to offer immediate freelance support. My expertise lies in building robust data architectures and production systems, crucial for foundational AI deployments.
I've scaled data architectures to support millions of users and designed new data architectures from scratch, directly enabling AI-driven products. I also lead the technical vision for a novel AI-driven BI platform.
If you need an expert to accelerate your data and AI initiatives without a full-time hire, I'd welcome a quick chat to explore how I can contribute."
4340921946,Python Developer,"Python Engineer

Location: Remote

Contract



I am currently working with a leading hedge fund that is looking for a strong Python Engineer to join their growing technology team. The role focuses on building robust data and analytics tools that support investment, trading, and risk functions across the firm, with particular emphasis on fixed income and credit markets .



Role Overview

You will be responsible for developing and enhancing Python-based systems used across the investment lifecycle. The ideal candidate will have strong Python skills, solid experience working with financial markets data, and good knowledge of fixed income products such as bonds, rates, or credit instruments.



This is a hands-on engineering role with a strong data focus, working closely with front-office and technology stakeholders.



Key Responsibilities

• Develop and maintain Python applications and internal tools used by investment and risk teams

• Build reliable ETL/ELT pipelines for financial, market, and operational datasets

• Work with structured financial data, market data feeds, and fixed income datasets

• Collaborate with traders, analysts, and technologists to understand workflow needs

• Integrate pricing, analytics, or risk libraries into internal systems

• Create automation and scripting tools to improve efficiency

• Implement best practices in testing, documentation, version control, and deployment

• Support the enhancement of data quality, reliability, and performance across systems



Required Skills & Experience

Essential:

• Strong hands-on Python programming experience

• Background in investment banking , hedge funds, or financial markets

• Good understanding of fixed income (bonds, credit, rates)

• Experience building ETL/ELT pipelines and handling large datasets

• Strong SQL skills and familiarity with structured data environments

• Experience working with trading, risk, or analytics systems

• Strong communication and ability to work closely with front-office and data teams



Desirable:

• Experience with fixed-income analytics or pricing libraries

• Exposure to credit products, market data feeds, or time-series data

• Familiarity with cloud technologies or distributed data systems

• Experience with automation, scripting, and workflow optimisation",Alexander Ash Consulting,https://uk.linkedin.com/company/alexander-ash-consulting?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/python-developer-at-alexander-ash-consulting-4340921946?trk=public_jobs_topcard-title,2025-11-17 09:42:27,,,,"Results-driven Python Engineer with a strong background in building and scaling robust data and analytics systems. Proven ability to design and implement high-performance data architectures supporting millions of users, and develop novel ML/optimization algorithms that delivered a 3x increase in efficiency.

Expert in Python-driven solutions for end-to-end AI products and Business Intelligence platforms, including complex ETL/ELT pipelines and structured data environments. Skilled in data analysis, automation, and collaborating with stakeholders to deliver impactful tools.",
4340953306,DevOps Engineer,"Position Name: DevOps Engineer with some DATA projects experience



Experience : 5+ years



Employment Type : Contract



Salary bracket : 300 outside ir35



Availability : urgent



Job Description:



Responsibilities:

- Design, implement, and manage scalable, secure, and reliable infrastructure on the cloud.
- Collaborate with development teams to define and implement infrastructure requirements.
- Develop and maintain CI/CD pipelines to automate the build & deployment process.
- Monitor and troubleshoot infrastructure issues, ensuring high availability and performance.
- Implement and manage security best practices across the cloud environments.
- Deploy preventative and detective guardrails to enforce organisation policies and ensure compliance.
- Optimize cloud costs and resource utilization.
- Create and maintain detailed documentation of infrastructure and processes.
- Stay up-to-date with the latest industry trends and the tools.



Qualifications:

- At least 5 years of experience as a DevOps Engineer or in a similar role.
- Experience of deploying & managing cloud infrastructure for Data Solutions
- Hands-on experience of working with AWS services, including but not limited to EC2, S3, RDS, Lambda, Glue, EMR, VPC, IAM, Redshift, etc.
- Good experience in setting up reliable cloud networking that is highly secured.
- Experience of setting up standard cloud governance policies through IAM roles.
- Extensive experience with Terraform, including writing, testing, and deploying Terraform scripts.
- Strong understanding & experience of setting up CI/CD using GitHub Actions.
- Experience of maintaining & configuring Linux VMs and scripting via Python, Bash, or Shell.
- Experience with monitoring and logging tools such as CloudWatch, or Grafana
- Excellent problem-solving skills and attention to detail.
- Strong communication and collaboration skills.

",Athsai,https://www.linkedin.com/company/athsai?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/devops-engineer-at-athsai-4340953306?trk=public_jobs_topcard-title,2025-11-17 14:46:41,Upma Ghai CertRP,https://uk.linkedin.com/in/upma-ghai-certrp-b8966441,,,"Hi Upma,

I saw your opening for a DevOps Engineer with Athsai. While my primary expertise is in AI and Data Engineering, I wanted to reach out as a freelance expert.

My background includes leading the development of novel AI-driven platforms and scaling data architectures for millions of users. If you have any urgent data-intensive projects or need support building AI-driven products, I can contribute immediately.

Would you be open to a brief call to explore how my skills could align with your team's needs?"
4336453206,Responsable informatique & Automatisation,"À propos de BN Nutrition



Depuis plus de 8 ans, BN Nutrition aide chacun à optimiser sa santé physique et mentale grâce à des solutions sur mesure : compléments alimentaires, coaching, alimentation et formations. Co-fondée par Olivier Bourquin, nutritionniste reconnu, notre mission est d’allier expertise, éducation, qualité et plaisir au service du bien-être.



Votre rôle



Vous jouez un rôle essentiel dans le fonctionnement de BN Nutrition. Garant de la stabilité technique et de la performance du site eCommerce, vous assurez la fiabilité, l’automatisation et l’optimisation continue des outils digitaux indispensables à l’activité.



Missions principales (liste non exhaustive)



• Maintenir et optimiser PrestaShop.

• Gérer les modules, paiements, correctifs.

• Mettre en place des automatisations (Make, Zapier).

• Connecter les outils internes.

• Améliorer les flux de données.

• Documenter les process techniques.

• Mise en place CRM.



Profil recherché :

• Expérience PrestaShop indispensable.

• Maîtrise API, webhooks, MySQL.

• Autonomie, rigueur, fiabilité.

• Capacité à vulgariser la technique et mettre en place processus

• Vous partagez nos valeurs : santé, équilibre, plaisir et performance



Informations pratiques :



Entrée en fonction : Dès que possible.

Lieu : Delémont (JU) – Télétravail 100% possible

Contrat : Freelance / Mandat – Facturation à l’heure par mois

Charges de travail : 20% , à lisser quotidiennement (maintenance & support technique ad hoc)



Pour postuler

Envoyez votre dossier complet (CV, lettre, diplômes et certificats) en un seul PDF à : info@bn-nutrition.ch avant le 30.11.2025.

- (Les candidatures reçues par d’autres canaux ne seront pas traitées.)",BN Nutrition,https://ch.linkedin.com/company/bn-nutrition?trk=public_jobs_topcard-org-name,https://ch.linkedin.com/jobs/view/responsable-informatique-automatisation-at-bn-nutrition-4336453206?trk=public_jobs_topcard-title,2025-11-17 09:22:56,,,,"Proactive and entrepreneurial Data & AI Expert with a strong engineering background, seeking freelance opportunities to optimize digital operations. Proven experience in scaling robust data architectures for millions of users and designing new data systems from the ground up, ensuring high availability and performance.

Adept at implementing automation and improving data flows, evidenced by developing solutions that delivered a 3x increase in efficiency. Skilled in data architecture design, system scaling, and data pipeline management, with a focus on continuous optimization and process implementation for digital tools.",
4340942608,"Senior AI Engineer (LLM, RAG)","Our client works on very challenging and exciting projects and is looking for a Senior AI Engineer.



Skills and Experience:

- Programming: Python (TensorFlow, PyTorch, Scikit-learn)
- Advanced ML: Deep Learning, NLP, LLM fine-tuning, Hugging Face Transformers Proven experience deploying LLMs (e.g., OpenAI, Anthropic, Mistral) into production environments at scale Cloud & MLOps: AWS/Azure/GCP, MLflow, Kubeflow, containerization.
- Strong knowledge of distributed systems and data engineering.
- Strong knowledge of orchestration tools such as LangChain, LlamaIndex, and experience with agent-based systems.



Further Information:

- Duration: Long term contract (B2B)
- Workload: Remote

",Cavendish Professionals,https://uk.linkedin.com/company/cavendish-professionals?trk=public_jobs_topcard-org-name,https://es.linkedin.com/jobs/view/senior-ai-engineer-llm-rag-at-cavendish-professionals-4340942608?trk=public_jobs_topcard-title,2025-11-17 13:30:21,,,,"Highly accomplished Co-Founder & CTO with a proven track record in leading the technical vision and development of novel AI-driven platforms.
Expert in deploying end-to-end AI products for thousands of users.
Successfully scaled robust data architectures to support millions of users, ensuring high availability and performance in distributed environments.
Developed a novel ML/optimization algorithm that delivered a 3x increase in efficiency.
Possessing strong Generative AI and Data Engineering expertise.
Adept at building and deploying complex AI solutions in production environments.",
4341163774,CMS Senior Developer - BARCELONA,"We are seeking a Senior CMS Developer to lead the technical design and implementation of a large-scale CMS ecosystem. The role combines strong hands-on development in Magnolia CMS with leadership in architecture, performance optimization, and quality assurance.

Main Responsibilities & Key Activities

Lead the design and implementation of CMS modules, components, and templates.

Ensure adherence to coding standards and architectural guidelines.

Coach and review other developers’ code to maintain technical excellence.

Coordinate testing activities (unit, integration, E2E) with QA teams.

Monitor performance, scalability, and accessibility compliance (WCAG).

Participate in release planning, technical documentation, and continuous improvement initiatives.

Experience Required

7+ years in web development, including 2+ years focused on CMS platforms .

Proven experience with Magnolia CMS (migration, customization, or integration).

Strong knowledge of Freemarker/FTL , Java/Spring , and JavaScript/React .

Familiarity with CI/CD , cloud platforms (AWS/Azure) , and Agile methodologies.

Education

Bachelor’s or Master’s degree in Computer Science, Software Engineering, or related.",Collective.work,https://fr.linkedin.com/company/usecollective?trk=public_jobs_topcard-org-name,https://fr.linkedin.com/jobs/view/cms-senior-developer-barcelona-at-collective-work-4341163774?trk=public_jobs_topcard-title,2025-11-17 17:23:51,,,,"Highly accomplished technical leader and architect with a proven track record in designing and scaling robust data architectures to support millions of users. As Co-Founder/CTO, led the technical vision and implementation of core data architectures for novel platforms, demonstrating strong end-to-end product development capabilities. Expert in system optimization, having developed an ML/optimization algorithm that delivered a 3x increase in efficiency. Possesses extensive experience in technical leadership and problem-solving, ideal for architecting, optimizing, and leading development within large-scale ecosystems.",
4336543151,[Mercor] Data Scientist | $120/hr Remote,"At Crossing Hurdles, we work as a referral partner. We refer candidates to Mercor that collaborates with the world’s leading AI research labs to build and train cutting-edge AI models.



Organization : Mercor

Position : Data Scientist

Referral Partner : Crossing Hurdles

Type : Hourly contract

Compensation : $100-$120 per hour

Location : Remote

Duration : 3–4 weeks

Commitment : 10-40 hours/week, flexible and asynchronous



Role Responsibilities (Training support will be provided)

- Conduct statistical failure analysis across finance-sector AI tasks.
- Identify patterns in AI agent performance failures across task components (e.g., prompts, rubrics, templates).
- Perform root cause analysis to determine if failures stem from task design, rubric clarity, or agent limitations.
- Analyze performance variations across finance sub-domains, file types, and task categories.
- Create dashboards and reports highlighting failure clusters, edge cases, and areas for improvement.
- Recommend improvements to task design, rubric structure, and evaluation criteria.
- Communicate insights to data labeling experts and technical teams.



Requirements

- Strong foundation in statistical analysis, hypothesis testing, and pattern recognition.
- Proficiency in Python (pandas, scipy, matplotlib/seaborn) or R for data analysis.
- Experience with exploratory data analysis and deriving actionable insights from complex datasets.
- Familiarity with LLM evaluation methods and quality metrics.
- Comfortable working with Excel, data visualization tools (Tableau/Looker), and SQL.
- Strong relevant experience.



Application Process (Takes 20 min)

- Upload resume.
- AI interview based on your resume (15 min).
- Submit form.",Crossing Hurdles,https://www.linkedin.com/company/crossinghurdles?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/mercor-data-scientist-%24120-hr-remote-at-crossing-hurdles-4336543151?trk=public_jobs_topcard-title,2025-11-17 09:42:32,,,,"Proactive Data & AI Expert with a strong engineering background, specializing in AI model performance analysis and optimization. Proven track record in developing and deploying end-to-end AI-driven products, including leading the technical vision for a novel AI-driven Business Intelligence platform.

Expert in leveraging statistical analysis, machine learning, and optimization algorithms to identify performance patterns, perform root cause analysis, and derive actionable insights. Notably, developed a novel ML/optimization algorithm that delivered a 3x increase in efficiency and scaled data architectures to support millions of users.

Skilled in Generative AI, Data Analytics, and communicating complex findings to drive improvements in AI system design and evaluation.",
4336333253,[Mercor] Python Developer | $100/hr Remote,"Crossing Hurdles is a referral partner. We connect & refer top candidates to Mercor that working with the world’s leading AI research labs to help build and train cutting-edge AI models.



Organization: Mercor

Position: Python Coding Expert

Referral Partner: Crossing Hurdles

Type: Hourly Contract

Compensation: $100/hour

Location: Remote

Commitment: Part-time (approximately 10-40 hours/week)



Role Responsibilities (Training support will be provided)

- Review and assess Python coding submissions for technical accuracy, efficiency, and adherence to best practices.
- Evaluate problem-solving approaches, algorithm design, and code structure.
- Provide clear, actionable feedback to candidates on code performance and quality.
- Work with internal teams to ensure grading consistency and rubric integrity.
- Stay current on modern software engineering principles, Python frameworks, and performance optimization techniques.



Requirements

- Pass Vendor Screening and RLHF Exam.
- BS, MS, or PhD with a significant focus on Computer Science (no self-taught programmers).
- Expert in Python programming.
- English expert with excellent comprehension and communication skills.
- Excellent at high school–level math.
- Expert at fact-checking information across multiple domains (medical, legal, financial, technical, etc.) using public sources.
- Excellent writing skills and attention to detail.
- Significant experience using Large Language Models (LLMs).



Preferred Qualifications

- Prior Software Engineering (SWE) work experience.
- Additional language expertise a plus: C#, Java, SQL, C++, TypeScript, PHP, C, Go, Bash, PowerShell, Rust, R.



Application process:",Crossing Hurdles,https://www.linkedin.com/company/crossinghurdles?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/mercor-python-developer-%24100-hr-remote-at-crossing-hurdles-4336333253?trk=public_jobs_topcard-title,2025-11-17 08:42:34,,,,"Highly accomplished Data & AI Expert with a robust engineering background, specializing in Python development and algorithm optimization. Proven track record of developing and implementing novel ML/optimization algorithms that delivered a 3x increase in efficiency for complex engineering tasks. As Co-Founder/CTO, I've led the technical vision and development of AI-driven platforms, designing scalable data architectures and deploying AI products for thousands of students while supporting millions of users. My expertise spans Generative AI, advanced problem-solving, and ensuring technical accuracy and efficiency in code, making me adept at evaluating and enhancing cutting-edge AI models.",
4336524061,[Mercor] Data Scientist | $120/hr Remote,"At Crossing Hurdles, we work as a referral partner. We refer candidates to Mercor that collaborates with the world’s leading AI research labs to build and train cutting-edge AI models.



Organization : Mercor

Position : Data Scientist

Referral Partner : Crossing Hurdles

Type : Hourly contract

Compensation : $100-$120 per hour

Location : Remote

Duration : 3–4 weeks

Commitment : 10-40 hours/week, flexible and asynchronous



Role Responsibilities (Training support will be provided)

- Conduct statistical failure analysis across finance-sector AI tasks.
- Identify patterns in AI agent performance failures across task components (e.g., prompts, rubrics, templates).
- Perform root cause analysis to determine if failures stem from task design, rubric clarity, or agent limitations.
- Analyze performance variations across finance sub-domains, file types, and task categories.
- Create dashboards and reports highlighting failure clusters, edge cases, and areas for improvement.
- Recommend improvements to task design, rubric structure, and evaluation criteria.
- Communicate insights to data labeling experts and technical teams.



Requirements

- Strong foundation in statistical analysis, hypothesis testing, and pattern recognition.
- Proficiency in Python (pandas, scipy, matplotlib/seaborn) or R for data analysis.
- Experience with exploratory data analysis and deriving actionable insights from complex datasets.
- Familiarity with LLM evaluation methods and quality metrics.
- Comfortable working with Excel, data visualization tools (Tableau/Looker), and SQL.
- Strong relevant experience.



Application Process (Takes 20 min)

- Upload resume.
- AI interview based on your resume (15 min).
- Submit form.",Crossing Hurdles,https://www.linkedin.com/company/crossinghurdles?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/mercor-data-scientist-%24120-hr-remote-at-crossing-hurdles-4336524061?trk=public_jobs_topcard-title,2025-11-17 12:42:30,,,,"Proactive Data & AI Expert with a strong engineering background, specializing in AI model performance analysis and optimization. Proven track record in developing and deploying end-to-end AI-driven products, including leading the technical vision for a novel AI-driven Business Intelligence platform.

Expert in leveraging statistical analysis, machine learning, and optimization algorithms to identify performance patterns, perform root cause analysis, and derive actionable insights. Notably, developed a novel ML/optimization algorithm that delivered a 3x increase in efficiency and scaled data architectures to support millions of users.

Skilled in Generative AI, Data Analytics, and communicating complex findings to drive improvements in AI system design and evaluation.",
