id,job title,description,company name,company linkedin url,job url,upload date,hiring manager name,hiring manager linkedin url,fit,tailored cv,message
4337207679,Azure Data Architect (Contract) Location: UK – Remote Rate: £400/day | Outside IR35,"Location: UK – Remote

Rate: £400/day | Outside IR35



Job Description:

Hiring an Azure Data Architect with proven hands-on experience in designing enterprise data platforms and modern cloud data solutions on Azure. Involves architecture design, governance, performance optimisation, and data integration.

Key Skills:

- Expertise in Azure Data Factory, Data Lake, Databricks, Synapse Analytics
- Strong understanding of Delta Lake, Medallion architecture & ETL/ELT pipelines
- SQL, Python, Spark, data modelling & optimisation
- Azure security, networking, role-based access & monitoring
- Cloud migration experience and designing large-scale data platforms

",9NEXUS,https://uk.linkedin.com/company/9nexus?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/azure-data-architect-contract-location-uk-%E2%80%93-remote-rate-%C2%A3400-day-outside-ir35-at-9nexus-4337207679?trk=public_jobs_topcard-title,2025-11-20 15:41:57,Sebanti Ghosh,https://in.linkedin.com/in/sebanti-ghosh-5a1302158,,,"Hi Sebanti,

I noticed your Azure Data Architect contract role and wanted to connect. As a freelance expert, I specialize in designing and scaling enterprise data platforms, having built new data architectures from the ground up and scaled them for millions of users.

My focus is on delivering immediate impact for modern cloud data solutions. Would you be open to a brief call to explore how my expertise could accelerate your project?"
4332491785,Sviluppatore back-end SENIOR,"Allcore S.p.A., gruppo finanziario in costante crescita e quotato alla Borsa di Milano, è alla ricerca di un Senior Backend Developer da inserire in un team dinamico e collaborativo, con l’obiettivo di contribuire attivamente allo sviluppo di infrastrutture affidabili, scalabili e ad alte prestazioni.

La figura selezionata sarà responsabile della progettazione, sviluppo e manutenzione di servizi backend scalabili e sicuri, integrando API RESTfull. Collaborerà con i team di prodotto, frontend e DevOps per assicurare prestazioni elevate, affidabilità e sicurezza dei sistemi.



Il nostro candidato ideale possiede una esperienza pregressa nel settore fintech, con particolare riferimento a implementazioni PSD2 e una solida esperienza con Node.js (Express.js / Nest.js) assieme una mentalità orientata alla qualità del codice e una buona conoscenza delle pratiche DevOps e cloud.



Responsabilità

- Sviluppo e manutenzione di API backend in Node.js (Express.js/Nest.js).
- Progettazione di architetture scalabili basate su MongoDB.
- Implementazione di autenticazione/autorizzazione (JWT, OAuth2).
- Creazione e gestione dei docker container e orchestrazione con Kubernetes.
- Deployment e monitoraggio su ambienti cloud (Digital Ocean e Google Cloud)
- Creazione e gestione di pipeline CI/CD (GitHub Actions, GitLab CI).
- Monitoraggio performance, logging ed error handling.



Requisiti

- Esperienza comprovata con Node.js e Express.js / Nest.js
- Ottima conoscenza di MongoDB / Mongoose
- Esperienza con Docker, CI/CD, cloud deployment
- Buona conoscenza di Git e metodologie Agile
- Conoscenza base di sicurezza applicativa
- Esperienza pregressa nel settore fintech, con particolare riferimento a implementazioni PSD2
- Fluente in italiano
- Capacità di lavorare in team multidisciplinari
- Abitudine a operare in contesti agili e dinamici
- Provenienza da ambienti startup



Offerta:

- Contratto a p.iva full time da remoto







___________________________

Perché unirsi ad Allcore:

Entrare in Allcore significa far parte di un ecosistema in evoluzione, dove ogni professionista contribuisce con la propria esperienza a costruire soluzioni tecnologiche di valore. Avrai la possibilità di lavorare su progetti stimolanti, con un team competente e appassionato, in un contesto che valorizza autonomia, collaborazione e la crescita continua!",Allcore S.p.A.,https://it.linkedin.com/company/allcore-s-p-a?trk=public_jobs_topcard-org-name,https://it.linkedin.com/jobs/view/sviluppatore-back-end-senior-at-allcore-s-p-a-4332491785?trk=public_jobs_topcard-title,2025-11-20 13:27:04,Diana Farcas 🌎,https://it.linkedin.com/in/dianafarcas/en,,,"Ciao Diana, ho letto con interesse la vostra ricerca per uno Sviluppatore Backend Senior e la necessità di infrastrutture affidabili e scalabili.
Pur non cercando un ruolo full-time, come freelance, ho una comprovata esperienza nel progettare e scalare architetture dati per milioni di utenti e nel costruire sistemi backend da zero, come fatto in Arm e Docsity.
Se state cercando un esperto per accelerare lo sviluppo dei vostri servizi backend, sarei lieto di esplorare come posso contribuire immediatamente."
4337227490,Associate,"Join Altair's Associate Network

Altair is a specialist consultancy supporting socially focused organisations across housing, regeneration, education, sport and charity sectors. We partner with clients to solve complex challenges, deliver change and improve outcomes for communities.

We are growing our pool of trusted associates to work with us on a flexible basis on projects across the UK and Ireland.



Who we are looking for

We want to hear from experienced consultants, interims and subject matter experts with skills in areas such as:

- Assets and asset management
- Development and regeneration, development viability
- Corporate finance and treasury
- Sustainability and ESG
- Digital, data and technology
- Governance, compliance and regulation
- People and recruitment
- Procurement and commercial services
- Research, insight and policy
- Transformation, change and programme delivery
- Community impact



If you have a strong track record in socially focused organisations, particularly in or around the housing sector, we would love to connect.



As an Altair Associate you will

- Work on varied, impactful projects that make a real difference for residents and communities
- Collaborate with experienced Altair colleagues and client teams
- Use your specialist expertise to diagnose issues, design solutions and support delivery
- Have flexibility to take on assignments that fit around your existing commitments



What you bring

- Deep expertise in one or more of the areas listed above
- Experience operating at senior or specialist level in relevant organisations
- Strong analytical, communication and stakeholder engagement skills
- The ability to work independently and as part of multi disciplinary project teams
- A commitment to inclusive practice and improving outcomes for customers and communities



How to join our associate network

If you would like to be considered for future opportunities, please send:

- Your CV
- A short summary of your key expertise and typical day rate range
- An indication of your availability



To: people@altairltd.co.uk",Altair Ltd,https://uk.linkedin.com/company/altair-ltd?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/associate-at-altair-ltd-4337227490?trk=public_jobs_topcard-title,2025-11-20 15:42:41,,,,"Highly accomplished and entrepreneurial Data & AI Expert with a strong engineering background, specializing in Digital, Data, and Technology solutions.

As Co-Founder/CTO, I led the technical vision and development of a novel AI-driven Business Intelligence platform, defining product strategy and core data architecture. I have a proven track record of scaling data architectures to support millions of users and designing new data systems from the ground up. My expertise includes developing and deploying AI-driven products that enhanced learning for thousands of students, and creating novel ML/optimization algorithms that delivered a 3x increase in efficiency. I excel at diagnosing complex issues, designing impactful solutions, and driving transformation for socially focused organizations.",
4337078164,Machine Learning Engineer,"Senior Machine Learning Engineer – Biotech (Freelance Contract)

Location: Remote or Hybrid

Industry: Biotechnology / Life Sciences | Specialization: Machine Learning & MLOps

Our organization is a rapidly expanding MLOps platform supporting data science, machine learning engineering, and computational biology teams within the biotechnology sector. We enable our partners to develop scalable, reproducible machine learning workflows that accelerate scientific research and operational decision-making.

We are seeking a highly skilled Senior Machine Learning Engineer to lead the development, optimization, and deployment of advanced machine learning solutions across a variety of biological and scientific data streams. This role is offered on a freelance contract basis, with potential for extension.

Key Responsibilities

- Lead the design, development, and optimization of advanced ML and deep learning models for biological datasets, including genomics, imaging, and experimental data.
- Build and automate robust, scalable data pipelines for both structured and unstructured biotech data.
- Develop end-to-end ML workflows covering data preprocessing, model training, evaluation, deployment, and ongoing model lifecycle management.
- Fine-tune and combine models using ensemble and other advanced techniques to maximize predictive accuracy.
- Collaborate closely with engineering, computational biology, and product teams to translate scientific challenges into effective ML solutions.
- Oversee the deployment, monitoring, and management of production ML systems, implementing industry-standard MLOps best practices.
- Provide technical guidance and mentorship to junior team members and contribute to strategic planning.
- Present analytical findings and model insights clearly to both technical and scientific stakeholders.

Requirements

- Strong proficiency in Python and SQL ; familiarity with Scala, Java, or C++ is advantageous.
- Extensive experience with TensorFlow, PyTorch, scikit-learn , and other modern ML frameworks.
- Deep knowledge of MLOps , including Kubernetes, Docker, CI/CD, and scalable model deployment.
- Demonstrated success in developing, deploying, and optimizing machine learning models in production environments, ideally within biotech, healthcare, or scientific domains.
- Excellent analytical and mathematical capabilities, combined with strong problem-solving skills.
- Effective communication skills, with the ability to work cross-functionally with scientific and engineering teams.
- Bachelor’s, Master’s, or PhD in Computer Science, Engineering, Data Science, Computational Biology , Bioinformatics, or a related field.
- Prior freelance or contract-based experience managing technical projects independently is preferred.

Preferred Qualifications

- Experience with cloud platforms such as AWS, GCP, or Azure for ML deployment and data processing.
- Background in NLP, computer vision, or multimodal learning , particularly applied to biological or clinical data.
- Familiarity with scientific data formats (e.g., FASTQ, BAM, assay data, microscopy images).
- Experience with data visualization frameworks for presenting scientific and analytical results.

",Barrington James,https://uk.linkedin.com/company/barrington-james?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/machine-learning-engineer-at-barrington-james-4337078164?trk=public_jobs_topcard-title,2025-11-20 15:40:57,Charlie Dennison,https://uk.linkedin.com/in/charlie-dennison-26a986300,,,"Hi Charlie,

I saw your opening for a freelance Senior Machine Learning Engineer and wanted to connect. My expertise lies in rapidly delivering AI solutions, and I'm available to help immediately.

At Docsity, I developed and deployed end-to-end AI-driven products and scaled data architectures to support millions of users, directly aligning with your need for robust ML workflows and scalable data pipelines.

I'm confident I can accelerate your team's progress in developing and optimizing advanced ML solutions. Would you be open to a brief call to discuss how I can contribute?"
4341962192,Solutions Architect – Data,"Rate £600-650 per day

Inside IR35

Fully UK remote

Initial 6 month contract with extensions



Want to join a global organisation as a contract Solutions Data Architect?



Do you have strong Data Migration and Azure tooling experience?



We need strong stakeholder skills and experience working on large transformation programmes as a Solution Architect with a focus on Data.



You should have the following skills / experiences –

- Data Modelling Expertise – you should have strong experience in developing and maintaining logical and conceptual data models
- Microsoft Information Architecture – need to have a solid understanding of Microsoft Purview or related data governance tools
- Hands-on experience with ERP implementations, preferably Microsoft Dynamics 365
- Proven experience in planning and executing complex data migration activities



Bonus if you have –

- Proficiency in SQL Server, Azure SQL Database and other enterprise database platforms
- Experience with Azure data services (Azure Data Factory, Azure Synapse, Azure Data Lake)
- ETL/ELT: experience designing and implementing data integration workflows
- Knowledge of reporting and analytics platforms (Power BI, SSRS, or similar)
- Experience with dimensional modelling and data warehouse architecture patterns
- API Integration experience
- Data Security knowledge



Sounds like you? Apply online or call Alasdair Walker from Be-IT to learn more.",Be-IT,https://uk.linkedin.com/company/be-it-resourcing?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/solutions-architect-%E2%80%93-data-at-be-it-4341962192?trk=public_jobs_topcard-title,2025-11-20 12:42:47,Alasdair Walker,https://uk.linkedin.com/in/alasdairwalker-rec,,,"Hi Alasdair,

I saw your Solutions Architect – Data role and while my core expertise is in AI-driven product development and scaling novel data architectures, I wanted to reach out.

As a freelance AI & Data Engineer, I've designed and built new data architectures from the ground up and scaled systems for millions of users.

If you ever need an expert to tackle complex data challenges, build robust data pipelines, or integrate AI into your solutions, I'm available immediately.

Would you be open to a brief chat to explore how my skills could benefit your team?"
4341822418,Solutions Architect – Education,"Rate £600-650 per day

Inside IR35

Fully UK remote

Initial 6 month contract with extensions



Want to join a global educational organisation as a contract Solutions Architect?



Do you have experience in the assessment / education industry ? If so, read on!



I’m looking for an experienced architect with strong background experience or project history working in the educational space such as universities, eLearning platforms etc.



Seeking strong stakeholder skills and experience delivering complex transformation programmes.



For this role, technical background is not important but domain experience as an architect within education is.



Sounds like you? Apply online or call Alasdair Walker from Be-IT to learn more.",Be-IT,https://uk.linkedin.com/company/be-it-resourcing?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/solutions-architect-%E2%80%93-education-at-be-it-4341822418?trk=public_jobs_topcard-title,2025-11-20 12:42:34,Alasdair Walker,https://uk.linkedin.com/in/alasdairwalker-rec,,,"Hi Alasdair, I saw your post for a Solutions Architect in the education sector. My background as Co-Founder/CTO, leading technical vision and product strategy, aligns with the architectural leadership needed for complex transformation programs. I also have direct experience scaling data architectures for millions of users and deploying AI-driven products within the education industry at Docsity. I'm a freelance expert available to help immediately with your transformation programs, not looking for a full-time role. Would you be open to a brief chat?"
4338430890,Senior Scala Engineer - Data Platforms,"- We're looking for an experienced and hands-on Senior Scala Engineer to help drive the modernization and evolution of our core data processing platforms. This role is key to enhancing and scaling high-traffic, mission-critical data pipelines on the Google Cloud Platform (GCP)
- You will be a vital contributor to our Scala-based Dataflow processing, focusing on implementation, performance, and reliability at scale. This is a hands-on technical role for someone who thrives on solving complex distributed systems problems and delivering high-quality, efficient code within a collaborative team

- Implement and enhance sophisticated, high-throughput batch and streaming data pipelines using Scala and GCP Dataflow (Apache Beam)
- Contribute to the architectural design and technical roadmap for modernizing our data ingestion and processing pipelines
- Develop and implement performance optimizations, such as migrating services to use Cloud Functions for exporting data from BigQuery to Pub/Sub more efficiently
- Collaborate with Staff Engineers to expand the functionality of our data export systems for external partners. This includes pulling data from BigQuery, creating formatted feed files, and exporting them to various external stores (e.g., FTP, GCS, S3)
- Support and contribute to the expansion of existing data integrations, including adding new fields to schemas and ensuring that data is propagated correctly through the entire pipeline
- Actively contribute to the refactoring and modernization of legacy Scala codebases, applying best practices in functional programming, testing, and observability
- Collaborate closely with teams using Node.js APIs (for data ingestion) and Python (for data transformations), maintaining clear data contracts and robust integration patterns
- Act as a strong technical communicator, contributing to technical approaches, breaking down complex problems, and engaging in rapid, iterative development cycles by asking questions quickly rather than working in isolation

- Degree in Computer Science or a related technical discipline
- 6+ years of software engineering experience, with a strong background in building and operating large-scale, high-traffic distributed systems in production
- Deep expertise in Scala and its functional programming paradigms
- Demonstrable, hands-on experience with GCP Dataflow (Apache Beam). Experience with other major streaming/batch frameworks (e.g., Apache Spark, Akka Streams) is also highly valuable
- Strong proficiency in the GCP ecosystem, including critical services like BigQuery, Pub/Sub, and Cloud Functions
- Solid understanding of data engineering principles, including data modeling, schema design, and data lifecycle management
- Experience building and maintaining data export feeds to external systems (e.g., SFTP, GCS, S3)
- Proven ability to take ownership of complex technical features and deliver them from design to production
- Excellent communication skills, with experience working in polyglot environments (interfacing with Node.js, Python, etc.) and a proactive, inquisitive approach to problem-solving
- Ability to be available for key synchronous meetings and standups between 6:00 PM and 7:00 PM GMT

- Familiarity with CI/CD best practices and infrastructure-as-code tools (e.g., Terraform, Docker, Kubernetes)
- Working knowledge of Node.js or Python for data-related tasks
- Experience with other data stores (e.g., NoSQL, time-series databases) or data orchestration tools (e.g., Airflow)",Beyond,https://uk.linkedin.com/company/beyond-technology-consultancy?trk=public_jobs_topcard-org-name,https://pt.linkedin.com/jobs/view/senior-scala-engineer-data-platforms-at-beyond-4338430890?trk=public_jobs_topcard-title,2025-11-21 00:34:09,,,,"Highly accomplished Data & AI Expert with a strong engineering background, specializing in the design, scaling, and optimization of complex data platforms and distributed systems.

As Co-Founder/CTO, I led the technical vision and architecture for a novel Business Intelligence platform. I have a proven track record of scaling data architectures to support millions of users and designing new data architectures from the ground up for high-throughput data processing.

My expertise includes developing novel ML/optimization algorithms that delivered a 3x increase in efficiency, demonstrating a strong focus on performance and reliability. I excel in data pipeline management, architectural design, and solving complex technical challenges to drive significant business impact.",
4338421354,Principal Scala Engineer - Data Platforms,"- We're looking for a seasoned technical leader and Principal Scala Engineer to drive the modernization and evolution of our core data processing platforms. This role is central to re-architecting high-traffic, mission-critical data pipelines, moving them to a more robust, scalable, and efficient future on the Google Cloud Platform (GCP)
- You will be instrumental in defining the technical strategy for our Scala-based Dataflow processing, ensuring reliability and performance at scale. This is a hands-on leadership role for someone who thrives on solving complex distributed systems problems, confidently leading a group of engineers, and mentoring a team to deliver excellence

- Lead the architectural design and technical roadmap for modernizing and scaling our data ingestion and processing pipelines, primarily using Scala and GCP Dataflow (Apache Beam)
- Drive performance and throughput enhancements, such as migrating services to use Cloud Functions for exporting data from BigQuery to Pub/Sub more efficiently than existing Dataflow jobs
- Partner with Staff Engineers to expand the functionality of our data export systems for external partners. This involves pulling data from BigQuery, creating formatted feed files, and exporting them to various external stores (e.g., FTP, GCS, S3)
- Oversee the support and expansion of existing data integrations, including adding new fields to schemas and ensuring that data is propagated correctly through the entire pipeline
- Drive the refactoring and modernization of legacy Scala codebases, introducing best practices in functional programming, testing, and observability
- Collaborate closely with teams using Node.js APIs (for data ingestion) and Python (for data transformations), defining clear data contracts and robust integration patterns
- Mentor and guide a team of engineers, championing engineering best practices, conducting code reviews, and fostering a culture of high-quality, collaborative development
- Act as a key technical communicator, defining approaches, breaking down complex problems, and engaging in rapid, iterative development cycles by asking questions quickly rather than working in isolation

- Degree in Computer Science or a related technical discipline
- 8+ years of software engineering experience, with a proven track record of designing, building, and operating large-scale, high-traffic distributed systems in production
- Deep expertise in Scala and its functional programming paradigms
- Demonstrable, hands-on experience with GCP Dataflow (Apache Beam). Experience with other major streaming/batch frameworks (e.g., Apache Spark, Akka Streams) is also highly valuable
- Strong proficiency in the GCP ecosystem, including critical services like BigQuery, Pub/Sub, and Cloud Functions
- Solid understanding of data engineering principles, including data modeling, schema design, and data lifecycle management
- Experience building and maintaining data export feeds to external systems (e.g., SFTP, GCS, S3)
- Proven ability to lead technical projects, mentor other engineers, and influence architectural decisions across multiple teams
- Excellent communication skills, with experience working in polyglot environments (interfacing with Node.js, Python, etc.) and a proactive, inquisitive approach to problem-solving
- Ability to be available for key synchronous meetings and standups between 6:00 PM and 7:00 PM GMT

- Familiarity with CI/CD best practices and infrastructure-as-code tools (e.g., Terraform, Docker, Kubernetes)
- Working knowledge of Node.js or Python for data-related tasks
- Experience with other data stores (e.g., NoSQL, time-series databases) or data orchestration tools (e.g., Airflow)",Beyond,https://uk.linkedin.com/company/beyond-technology-consultancy?trk=public_jobs_topcard-org-name,https://pt.linkedin.com/jobs/view/principal-scala-engineer-data-platforms-at-beyond-4338421354?trk=public_jobs_topcard-title,2025-11-21 01:34:13,,,,"Seasoned technical leader and Co-Founder/CTO with a strong background in architecting and scaling high-traffic data processing platforms.
Successfully scaled data architectures to support millions of users and designed new data architectures from the ground up, ensuring high availability and performance.
Proven ability to drive technical vision, lead complex engineering initiatives, and develop novel algorithms that delivered a 3x increase in efficiency.
Adept at modernizing data pipelines, fostering engineering best practices, and mentoring teams to deliver robust, scalable distributed systems.",
4341993371,Specialista IT,"Full Stack Developer & UX/UI Designer (Co-Founders)



CHI SIAMO?



BR3ACH è una startup nel settore della cybersecurity, focalizzata sulla protezione dell’identità digitale di content creator e utenti. Siamo in fase di sviluppo del nostro primo prodotto (SaaS) , con l'uscita nel mercato prevista per inizio 2026. Siamo un team giovane, ambizioso e in crescita.



CHI CERCHIAMO?



Cerchiamo due figure chiave e complementari , entrambe con ruolo di Co-Founder con equity :





COSA FARAI?



Full Stack Developer:

- Progettare e sviluppare le componenti core del SaaS.
- Implementare API e servizi backend modulari, sicuri e scalabili.
- Curare performance, architettura cloud e processi essenziali.
- Collaborare con UX/UI Designer e AI Engineer per integrare le funzionalità.



UX/UI Designer & Visual Content:

- Progettare interfacce mobile-first chiare, fluide e orientate alla fruibilità reale.
- Tradurre funzionalità tecniche in flussi user-friendly in collaborazione con il team tecnico.
- Realizzare contenuti multimediali per social network e comunicazione prodotto, coerenti con brand e design system.
- Definire identità visiva, componenti UI e linee guida del design system.



COMPETENZE RICHIESTE:



Full Stack Developer:

- Ottima conoscenza di JavaScript/TypeScript e React/Next.js o equivalenti.
- Esperienza in frontend e backend.
- Conoscenza di database relazionali e NoSQL.
- Comprensione delle basi di cloud hosting e DevOps.



UX/UI Designer & Visual Content:

- Esperienza in UX/UI mobile-first.
- Ottima padronanza di Figma , componenti e design system.
- Capacità di produrre contenuti multimediali per social network.
- Senso estetico e attenzione alla coerenza del brand.



COSA OFFRIAMO?



- Ruolo da Co-Founder con equity .
- Operatività full remote , modello task-oriented.
- Inserimento in una startup con idea validata , MVP in sviluppo, brand e go-to-market già pianificato.
- Possibilità reale di costruire un prodotto da zero, con margine decisionale e impatto diretto.
- Ambiente collaborativo, giovane e orientato alla crescita personale e professionale.



COME CANDIDARSI?



Invia il tuo CV a: info@br3ach.com.",Br3ach,https://it.linkedin.com/company/br3ach?trk=public_jobs_topcard-org-name,https://it.linkedin.com/jobs/view/specialista-it-at-br3ach-4341993371?trk=public_jobs_topcard-title,2025-11-20 17:27:06,,,,"Entrepreneurial Co-Founder & CTO with a proven track record of leading the technical vision and development of novel, AI-driven platforms. Expert in designing and building robust, scalable data architectures from the ground up, successfully supporting millions of users. Skilled in developing and deploying end-to-end AI-driven products, ensuring high performance and strategic impact. Eager to leverage a proactive mindset, deep engineering expertise, and experience in product strategy to build core SaaS components and scalable backend services as a Co-Founder.",
4337207296,Senior Software Engineer,"Role: .NET Developer (NHS Experience is ESSENTIAL)

Location: Remote with occasional travel to Manchester

Rate: £500 per day Inside IR35

Contract: 6 months

Start: ASAP



Overview

We are supporting a consultancy who are looking for an experienced .NET Developer with strong NHS background and hands-on expertise in FHIR or HL7 integrations. You will contribute to the design and development of clinical and patient facing applications that integrate with core NHS systems. You should be confident building reliable backend services in .NET and delivering modern web front ends using either React or Angular.



Key Responsibilities

- Build and enhance backend services using .NET that support clinical workflows
- Design, develop, and maintain integrations using FHIR or HL7 standards
- Deliver front end components using React or Angular
- Collaborate with technical teams, clinical stakeholders, and integration specialists
- Ensure interoperability, data quality, and safe handling of clinical information
- Contribute to solution design, technical documentation, and sprint planning
- Support testing, troubleshooting, and performance optimisation
- Work within NHS information governance and clinical safety frameworks



Essential Experience

- Proven experience working within NHS environments
- Advanced .NET development skills
- Strong knowledge of FHIR and or HL7 standards
- Experience with React or Angular (either is fine)
- Experience building APIs, microservices, and secure integrations
- Understanding of NHS clinical systems and terminology
- Ability to work autonomously and communicate well with clinical teams



Nice to Have

- Experience with Azure cloud services
- Knowledge of NHS Spine services
- Experience with integration engines like Mirth
- Understanding of DevOps pipelines and CI CD tooling



Apply now or email dom@briodigital.io for more information.",Brio Digital,https://uk.linkedin.com/company/digitalbrio?trk=public_jobs_topcard-org-name,https://uk.linkedin.com/jobs/view/senior-software-engineer-at-brio-digital-4337207296?trk=public_jobs_topcard-title,2025-11-20 15:43:14,Dom Linfield,https://uk.linkedin.com/in/domlinfield,,,"Hi Dom, I noticed your search for a Senior .NET Developer with NHS experience. While my core expertise lies in AI and Data Engineering, I specialize in rapidly building and scaling data architectures for millions of users and deploying end-to-end AI-driven products. If Brio Digital ever needs freelance support in these areas, I'd be keen to discuss how I can deliver immediate impact."
